"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Bad Practice Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Correctness Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Dodgy Code Rules","Empty Code Rules","Experimental Rules","Finalizer Rules","Import Statement Rules","Internationalization Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Multithreaded Correctness Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L11409","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$9.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11408","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","760","7","764","8","1","1","1","1","1","1","5","5","1","0","0","0","4","0","0","0","0","0","5","5","3","1","5","5","3","0","0","7","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11416","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$10.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11415","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","784","7","790","8","0","0","0","0","0","0","0","0","1","0","0","0","3","0.333333","2","0","0.333333","2","4","7","2","1","4","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11428","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$11.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11427","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","816","7","818","8","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11444","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$12.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11443","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","845","7","848","8","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","4","4","2","1","4","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11462","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$13.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11461","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","883","7","887","8","0","0","0","0","0","0","0","0","1","0","0","0","2","0.2","1","0","0.2","1","4","5","2","1","4","5","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11469","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$14.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11468","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","911","7","916","8","1","1","1","1","1","1","6","5","1","0","0","0","3","0.166667","1","0","0.166667","1","5","6","3","1","5","6","3","0","0","7","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11476","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$15.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11475","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","925","7","930","8","1","1","1","1","1","1","6","5","1","0","0","0","3","0.166667","1","0","0.166667","1","5","6","3","1","5","6","3","0","0","7","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11493","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$16.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11492","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","964","7","966","8","1","1","1","1","1","1","3","3","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","7","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11501","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$17.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11500","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","979","7","981","8","1","1","1","1","1","1","3","3","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","7","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11512","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$18.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11511","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","991","7","993","8","1","1","1","1","1","1","3","3","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","7","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11524","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$19.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11523","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1012","11","1014","12","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11531","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$20.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11530","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1025","7","1027","8","1","1","1","1","1","1","3","3","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","7","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11544","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$21.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11543","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1046","7","1048","8","1","1","1","1","1","1","3","3","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","7","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11551","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$22.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11550","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1058","7","1060","8","1","1","1","1","1","1","3","3","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","7","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11558","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$23.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11557","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1070","7","1072","8","1","1","1","1","1","1","3","3","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","7","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11576","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$24.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11575","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1118","7","1120","8","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11594","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$25.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11593","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1150","7","1152","8","1","1","1","1","1","1","3","3","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","7","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11600","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$26.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11599","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1164","11","1174","12","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","11","11","3","1","11","11","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11613","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$27.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11612","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1189","11","1201","12","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","13","13","5","1","13","13","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11622","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$28.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11621","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1215","11","1221","12","0","0","0","0","0","0","0","0","1","0","0","0","6","0.142857","1","0","0.142857","1","6","7","4","1","6","7","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11638","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$29.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11637","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1258","11","1264","12","0","0","0","0","0","0","0","0","1","0","0","0","6","0","0","0","0","0","7","7","5","1","7","7","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11660","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$30.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11659","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1289","11","1294","12","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","6","6","4","1","6","6","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11665","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$31.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11664","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1310","11","1318","12","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","8","9","6","1","8","9","6","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"L11697","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogBrokerMonitor$32.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11696","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1372","7","1376","8","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","5","5","3","1","5","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11830","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog$1.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11829","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogFactor5ErrorDialog.java","59","7","61","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11864","void keyPressed(KeyEvent e)","org.apache.log4j.lf5.viewer.LogFactor5InputDialog$1.keyPressed(Ljava/awt/event/KeyEvent;)V","L11861","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogFactor5InputDialog.java","86","7","90","8","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","5","5","2","1","5","5","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11876","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogFactor5InputDialog$2.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11875","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogFactor5InputDialog.java","95","7","97","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11881","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.LogFactor5InputDialog$3.actionPerformed(Ljava/awt/event/ActionEvent;)V","L11880","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogFactor5InputDialog.java","102","7","108","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0.428571","3","0","0.428571","3","4","7","2","1","4","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10210","void run()","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel$1.run()V","L10209","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryExplorerModel.java","327","7","329","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0.25","1","0","0.25","1","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10281","void treeNodesInserted(TreeModelEvent e)","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree$1.treeNodesInserted(Ljavax/swing/event/TreeModelEvent;)V","L10278","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryExplorerTree.java","137","7","139","8","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10426","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$1.actionPerformed(Ljava/awt/event/ActionEvent;)V","L10425","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryNodeEditor.java","71","7","74","8","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","4","4","2","1","4","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10441","void mousePressed(MouseEvent e)","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$2.mousePressed(Ljava/awt/event/MouseEvent;)V","L10438","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryNodeEditor.java","78","7","83","8","0","0","0","0","0","0","0","0","2","1","1","0","2","0","0","0","0","0","6","6","3","1","6","6","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10465","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$3.actionPerformed(Ljava/awt/event/ActionEvent;)V","L10464","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryNodeEditor.java","113","7","115","8","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10511","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$4.actionPerformed(Ljava/awt/event/ActionEvent;)V","L10510","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryNodeEditor.java","172","11","174","12","1","1","1","1","1","1","3","3","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","7","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10517","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$5.actionPerformed(Ljava/awt/event/ActionEvent;)V","L10516","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryNodeEditor.java","186","11","188","12","1","1","1","1","1","1","3","3","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","7","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10523","void actionPerformed(ActionEvent e)","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$6.actionPerformed(Ljava/awt/event/ActionEvent;)V","L10522","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryNodeEditor.java","198","7","200","8","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
