"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Bad Practice Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Correctness Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Dodgy Code Rules","Empty Code Rules","Experimental Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","Internationalization Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Multithreaded Correctness Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L11511","LogBrokerMonitor$18","org.apache.log4j.lf5.viewer.LogBrokerMonitor$18","L11483","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","990","51","994","6","1","1","1","1","1","1","5","5","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11523","LogBrokerMonitor$19","org.apache.log4j.lf5.viewer.LogBrokerMonitor$19","L11485","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1011","55","1015","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11530","LogBrokerMonitor$20","org.apache.log4j.lf5.viewer.LogBrokerMonitor$20","L11487","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1024","51","1028","6","1","1","1","1","1","1","5","5","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11543","LogBrokerMonitor$21","org.apache.log4j.lf5.viewer.LogBrokerMonitor$21","L11535","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1045","51","1049","6","1","1","1","1","1","1","5","5","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11550","LogBrokerMonitor$22","org.apache.log4j.lf5.viewer.LogBrokerMonitor$22","L11537","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1057","51","1061","6","1","1","1","1","1","1","5","5","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11557","LogBrokerMonitor$23","org.apache.log4j.lf5.viewer.LogBrokerMonitor$23","L11539","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1069","51","1073","6","1","1","1","1","1","1","5","5","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11575","LogBrokerMonitor$24","org.apache.log4j.lf5.viewer.LogBrokerMonitor$24","L11571","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1117","51","1121","6","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11593","LogBrokerMonitor$25","org.apache.log4j.lf5.viewer.LogBrokerMonitor$25","L11585","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1149","59","1153","6","1","1","1","1","1","1","5","5","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11599","LogBrokerMonitor$26","org.apache.log4j.lf5.viewer.LogBrokerMonitor$26","L11583","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1163","30","1175","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","13","13","0","0","0","0","1","0","1","0","1","3","0","1","0","13","13","0","0","0","0","1","0","1","0","1","3","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11612","LogBrokerMonitor$27","org.apache.log4j.lf5.viewer.LogBrokerMonitor$27","L11587","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1188","30","1202","10","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","5","6","0","0","0","0","0","2","0","0","0","0","0","0","0","15","15","0","0","0","0","1","0","1","0","1","5","0","1","0","15","15","0","0","0","0","1","0","1","0","1","5","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11621","LogBrokerMonitor$28","org.apache.log4j.lf5.viewer.LogBrokerMonitor$28","L11589","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1214","30","1222","10","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","6","7","0","0.111111","1","0","0","2","0.111111","1","0","0","0","0","0","8","9","0","0","0","0","1","0","1","0","1","4","0","1","0","8","9","0","0","0","0","1","0","1","0","1","4","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11637","LogBrokerMonitor$29","org.apache.log4j.lf5.viewer.LogBrokerMonitor$29","L11309","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1257","30","1265","10","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","6","7","0","0","0","0","0","2","0","0","0","0","0","0","0","9","9","0","0","0","0","1","0","1","0","1","5","0","1","0","9","9","0","0","0","0","1","0","1","0","1","5","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11659","LogBrokerMonitor$30","org.apache.log4j.lf5.viewer.LogBrokerMonitor$30","L11309","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1288","30","1295","10","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","8","8","0","0","0","0","1","0","1","0","1","4","0","1","0","8","8","0","0","0","0","1","0","1","0","1","4","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11664","LogBrokerMonitor$31","org.apache.log4j.lf5.viewer.LogBrokerMonitor$31","L11309","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1309","30","1319","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","10","11","0","0","0","0","1","0","1","0","1","6","0","1","0","10","11","0","0","0","0","1","0","1","0","1","6","0","1","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"L11696","LogBrokerMonitor$32","org.apache.log4j.lf5.viewer.LogBrokerMonitor$32","L11692","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogBrokerMonitor.java","1371","51","1377","6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","7","7","0","0","0","0","1","0","1","0","1","3","0","1","0","7","7","0","0","0","0","1","0","1","0","1","3","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11829","LogFactor5ErrorDialog$1","org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog$1","L9723","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogFactor5ErrorDialog.java","58","47","62","6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11861","LogFactor5InputDialog$1","org.apache.log4j.lf5.viewer.LogFactor5InputDialog$1","L11567","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogFactor5InputDialog.java","85","37","91","6","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","7","7","0","0","0","0","1","0","1","0","1","2","0","1","0","7","7","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11875","LogFactor5InputDialog$2","org.apache.log4j.lf5.viewer.LogFactor5InputDialog$2","L11567","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogFactor5InputDialog.java","94","47","98","6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11880","LogFactor5InputDialog$3","org.apache.log4j.lf5.viewer.LogFactor5InputDialog$3","L11567","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\LogFactor5InputDialog.java","101","51","109","6","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0.333333","3","0","0","2","0.333333","3","0","0","0","0","0","6","9","0","0","0","0","1","0","1","0","1","2","0","1","0","6","9","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10209","CategoryExplorerModel$1","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel$1","L10167","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryExplorerModel.java","326","47","330","6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0.166667","1","0","0","2","0.166667","1","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10278","CategoryExplorerTree$1","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree$1","L10263","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryExplorerTree.java","136","56","140","6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","5","1","0","5","0","5","5","0","0","0","0","1","0","1","0","5","1","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10425","CategoryNodeEditor$1","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$1","L10250","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryNodeEditor.java","70","54","75","6","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","2","0","1","0","6","6","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10438","CategoryNodeEditor$2","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$2","L10250","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryNodeEditor.java","77","51","84","6","0","0","0","0","0","0","0","0","1","1","1","2","2","0","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","8","8","0","0","0","0","1","0","1","0","1","3","0","1","0","8","8","0","0","0","0","1","0","1","0","1","3","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10464","CategoryNodeEditor$3","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$3","L10460","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryNodeEditor.java","112","51","116","6","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10510","CategoryNodeEditor$4","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$4","L10496","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryNodeEditor.java","171","30","175","10","1","1","1","1","1","1","5","5","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10516","CategoryNodeEditor$5","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$5","L10498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryNodeEditor.java","185","30","189","10","1","1","1","1","1","1","5","5","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10522","CategoryNodeEditor$6","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$6","L10500","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryNodeEditor.java","197","51","201","6","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10530","CategoryNodeEditor$7","org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$7","L10502","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\lf5\viewer\categoryexplorer\CategoryNodeEditor.java","207","51","211","6","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
